lemma,poscode,surface
Biltstraat,3,Biltstraat
Bilzen,3,Bilzen
Binche,3,Binche
Binderveld,3,Binderveld
Bingelrade,3,Bingelrade
Bingerden,3,Bingerden
Binkom,3,Binkom
Binnenhof,3,Binnenhof
Binnenmaas,3,Binnenmaas
Binnenwijzend,3,Binnenwijzend
Bintan,3,Bintan
Bioul,3,Bioul
Birdaard,3,Birdaard
Birma,3,Birma
Birmingham,3,Birmingham
Birstum,3,Birstum
Bischofshofen,3,Bischofshofen
Bisjkek,3,Bisjkek
Bismarck,3,Bismarck
Bissau,3,Bissau
Bissegem,3,Bissegem
Bisselt,3,Bisselt
Bissen,3,Bissen
Bizet,3,Bizet
Blaak,3,Blaak
Blaaksedijk,3,Blaaksedijk
Blaasveld,3,Blaasveld
Blackpool,3,Blackpool
Black River Falls,3,Black River Falls
Bladel,3,Bladel
Bladel en Netersel,3,Bladel en Netersel
Blaimont,3,Blaimont
Blandain,3,Blandain
Blanden,3,Blanden
Blandijnberg,3,Blandijnberg
Blankenberge,3,Blankenberge
Blankenburg,3,Blankenburg
Blankenham,3,Blankenham
Blaregnies,3,Blaregnies
Blaricum,3,Blaricum
Blaton,3,Blaton
Blaugies,3,Blaugies
Blauwcapel,3,Blauwcapel
Blauwe Sluis,3,Blauwe Sluis
Blauwhuis,3,Blauwhuis
Blauwkapel,3,Blauwkapel
Blauwverlaat,3,Blauwverlaat
Blégny,3,Blégny
Bléharies,3,Bléharies
Blehen,3,Blehen
Bleid,3,Bleid
Bleijerbeek,3,Bleijerbeek
Bleijerheide,3,Bleijerheide
Bleiswijk,3,Bleiswijk
Bleret,3,Bleret
Blerick,3,Blerick
Blesdijke,3,Blesdijke
Bleskensgraaf,3,Bleskensgraaf
Bleskensgraaf ca,3,Bleskensgraaf ca
Blessum,3,Blessum
Blicquy,3,Blicquy
Blida,3,Blida
Blija,3,Blija
Blijdenstein,3,Blijdenstein
Blijdorp,3,Blijdorp
Blijham,3,Blijham
Blitterswijck,3,Blitterswijck
Bloemberg,3,Bloemberg
Bloemendaal,3,Bloemendaal
Blokhuizen,3,Blokhuizen
Blokker,3,Blokker
Blokland,3,Blokland
Blokum,3,Blokum
Blokzijl,3,Blokzijl
Blolekin,3,Blolekin
Bobeldijk,3,Bobeldijk
Bob's Saloon,3,Bob's Saloon
Bocholt,3,Bocholt
Bocholtz,3,Bocholtz
Bocholtzerheide,3,Bocholtzerheide
Boddenbroek,3,Boddenbroek
Bodegraven,3,Bodegraven
Bodenmeer,3,Bodenmeer
Boechout,3,Boechout
Boedapest,3,Boedapest
Boekarest,3,Boekarest
Boekel,3,Boekel
Boekelo,3,Boekelo
Boekend,3,Boekend
Boeket,3,Boeket
Boekhorst,3,Boekhorst
Boekhout,3,Boekhout
Boekhoute,3,Boekhoute
Boelenslaan,3,Boelenslaan
Boëlhe,3,Boëlhe
Boerakker,3,Boerakker
Boerdonk,3,Boerdonk
Boerengat,3,Boerengat
Boerenhol,3,Boerenhol
Boerenkrijglaan,3,Boerenkrijglaan
Boerestreek,3,Boerestreek
Boerhaar,3,Boerhaar
Boeroendi,3,Boeroendi
Boesingheliede,3,Boesingheliede
Boetele,3,Boetele
Boetelerveld,3,Boetelerveld
Boevenheuvel,3,Boevenheuvel
Boezembocht,3,Boezembocht
Boezinge,3,Boezinge
Bogaarden,3,Bogaarden
Boggelaar,3,Boggelaar
Bogota,3,Bogota
Bohan,3,Bohan
Bohemen,3,Bohemen
Boignée,3,Boignée
Boijl,3,Boijl
Boijmans,3,Boijmans
Boijmans Van Beuningen,3,Boijmans Van Beuningen
Boirs,3,Boirs
Bois-de-Lessines,3,Bois-de-Lessines
Bois-de-Villers,3,Bois-de-Villers
Bois-d'Haine,3,Bois-d'Haine
Boise,3,Boise
Bois-et-Borsu,3,Bois-et-Borsu
Bokhorst,3,Bokhorst
Bokhoven,3,Bokhoven
Bokkegat,3,Bokkegat
Boksum,3,Boksum
Bokt,3,Bokt
Bolberg,3,Bolberg
Bolenberg,3,Bolenberg
Bolinne,3,Bolinne
Bolivia,3,Bolivia
Bolivië,3,Bolivië
Bolland,3,Bolland
Bollendorp,3,Bollendorp
Bollingawier,3,Bollingawier
Bolnes,3,Bolnes
Bolshuizen,3,Bolshuizen
Bolsward,3,Bolsward
Bomal,3,Bomal
Bomal-sur-Ourthe,3,Bomal-sur-Ourthe
Bombay,3,Bombay
Bombaye,3,Bombaye
Bommelerwaard,3,Bommelerwaard
Bommelskous,3,Bommelskous
Bommerig,3,Bommerig
Bommershoven,3,Bommershoven
Boncelles,3,Boncelles
Boneffe,3,Boneffe
Bong,3,Bong
Bonheiden,3,Bonheiden
Boninne,3,Boninne
Bonlez,3,Bonlez
Bonn,3,Bonn
Bonnen,3,Bonnen
Bonnert,3,Bonnert
Bonneville,3,Bonneville
Bonrepas,3,Bonrepas
Bon-Secours,3,Bon-Secours
Bonsin,3,Bonsin
Bontebok,3,Bontebok
Booischot,3,Booischot
Booitshoeke,3,Booitshoeke
Boom,3,Boom
Booneschans,3,Booneschans
Boornbergum,3,Boornbergum
Boornsterhem,3,Boornsterhem
Boornzwaag,3,Boornzwaag
Boorsem,3,Boorsem
Boort,3,Boort
Boortmeerbeek,3,Boortmeerbeek
Boquería,3,Boquería
Borchtlombeek,3,Borchtlombeek
Borculo,3,Borculo
Borculo Centrum,3,Borculo Centrum
Bordeaux,3,Bordeaux
Borgele,3,Borgele
Borger,3,Borger
Borgercompagnie,3,Borgercompagnie
Borgerhout,3,Borgerhout
Borgharen,3,Borgharen
Borgloon,3,Borgloon
Borgsweer,3,Borgsweer
Borkel,3,Borkel
Borlez,3,Borlez
Borlo,3,Borlo
Borlon,3,Borlon
Bormio,3,Bormio
Born,3,Born
Borne,3,Borne
Bornem,3,Bornem
Borneo,3,Borneo
Bornerbroek,3,Bornerbroek
Bornival,3,Bornival
Bornwird,3,Bornwird
Bornwirdhuizen,3,Bornwirdhuizen
Borsbeek,3,Borsbeek
Borsbeke,3,Borsbeke
Borsele,3,Borsele
Borssele,3,Borssele
Borteldonk,3,Borteldonk
Bosch,3,Bosch
Boscheind,3,Boscheind
Bosch en Duin,3,Bosch en Duin
Boschhoven,3,Boschhoven
Boschkant,3,Boschkant
Boschkapelle,3,Boschkapelle
Boschoord,3,Boschoord
Boschoven,3,Boschoven
Boschplaat,3,Boschplaat
Boshoven,3,Boshoven
Boskoop,3,Boskoop
Boslust,3,Boslust
Bosnie,3,Bosnie
Bosnië,3,Bosnië
Bosnie-Herzegovina,3,Bosnie-Herzegovina
Bosnië Herzegovina,3,Bosnië Herzegovina
Bosnië-Herzegovina,3,Bosnië-Herzegovina
Bosporus,3,Bosporus
Bosschenhoofd,3,Bosschenhoofd
Bosschenhuizen,3,Bosschenhuizen
Bossière,3,Bossière
Bossuit,3,Bossuit
Bossut-Gottechain,3,Bossut-Gottechain
Bost,3,Bost
Boston,3,Boston
Botanierstraat,3,Botanierstraat
Boteburen,3,Boteburen
Bothey,3,Bothey
Botlek,3,Botlek
Botlekgebied,3,Botlekgebied
Botmeer,3,Botmeer
Botswana,3,Botswana
Bottelare,3,Bottelare
Bouake,3,Bouake
Boudenwijnskerke,3,Boudenwijnskerke
Bouffioulx,3,Bouffioulx
Bouge,3,Bouge
Bougnies,3,Bougnies
Bouillon,3,Bouillon
Boukoul,3,Boukoul
Boulevard Triomphal,3,Boulevard Triomphal
Bourges,3,Bourges
Bourlers,3,Bourlers
Bournemouth,3,Bournemouth
Bourseigne-Neuve,3,Bourseigne-Neuve
Bourseigne-Vieille,3,Bourseigne-Vieille
Bourtange,3,Bourtange
Boussoit,3,Boussoit
Boussu,3,Boussu
Boussu-en-Fagne,3,Boussu-en-Fagne
Boussu-lez-Walcourt,3,Boussu-lez-Walcourt
Bousval,3,Bousval
Boutersem,3,Boutersem
Bouvignes-sur-Meuse,3,Bouvignes-sur-Meuse
Bouvignies,3,Bouvignies
Bouvinge,3,Bouvinge
Bouwberg,3,Bouwberg
Bouwcentrum,3,Bouwcentrum
Bouwel,3,Bouwel
Bouwerschap,3,Bouwerschap
Bovekerke,3,Bovekerke
Bovelingen,3,Bovelingen
Boveneind,3,Boveneind
Boven-Hardinxveld,3,Boven-Hardinxveld
Bovenistier,3,Bovenistier
Bovenkarspel,3,Bovenkarspel
Bovenkarspel-Grootebroek,3,Bovenkarspel-Grootebroek
Bovenkerk,3,Bovenkerk
Bovenknijpe,3,Bovenknijpe
Boven Leeuwen,3,Boven Leeuwen
Boven-Leeuwen,3,Boven-Leeuwen
Bovenrijge,3,Bovenrijge
Bovensluis,3,Bovensluis
Bovensmilde,3,Bovensmilde
Bovenstad,3,Bovenstad
Bovenste Bos,3,Bovenste Bos
Bovenste Huis,3,Bovenste Huis
Bovenwijde,3,Bovenwijde
Bovesse,3,Bovesse
Bovigny,3,Bovigny
Boxbergen,3,Boxbergen
Boxmeer,3,Boxmeer
Boxtel,3,Boxtel
Boxum,3,Boxum
Bozum,3,Bozum
BPRC,3,BPRC
Bra,3,Bra
Braakhoek,3,Braakhoek
Braakman,3,Braakman
Braakpolder,3,Braakpolder
Braambosch,3,Braambosch
Braamt,3,Braamt
Braassem,3,Braassem
Brabander,3,Brabander
Brabant,3,Brabant
Brachterbeek,3,Brachterbeek
Braffe,3,Braffe
Braibant,3,Braibant
Braine-l'Alleud,3,Braine-l'Alleud
Braine-le-Château,3,Braine-le-Château
Braine-le-Comte,3,Braine-le-Comte
Braives,3,Braives
Brakel,3,Brakel
Brammelo,3,Brammelo
Branchon,3,Branchon
Brandeburen,3,Brandeburen
Brandemolen,3,Brandemolen
Brandenburger Tor,3,Brandenburger Tor
Brandwijk,3,Brandwijk
Brantgum,3,Brantgum
Bras,3,Bras
Brasilia,3,Brasilia
Brasmenil,3,Brasmenil
Brasschaat,3,Brasschaat
Brasseurs,3,Brasseurs
Bratislava,3,Bratislava
Bray,3,Bray
Brazilie,3,Brazilie
Brazilië,3,Brazilië
Brazzaville,3,Brazzaville
BRD,3,BRD
Brecht,3,Brecht
Breda,3,Breda
Breda-Prinsenbeek,3,Breda-Prinsenbeek
Bredene,3,Bredene
Brederwiede,3,Brederwiede
Bredevoort,3,Bredevoort
Bredeweg,3,Bredeweg
Bree,3,Bree
Breede,3,Breede
Breedenbroek,3,Breedenbroek
Breendonk,3,Breendonk
Breezand,3,Breezand
Breezanddijk,3,Breezanddijk
Bregenz,3,Bregenz
Bregtdorp,3,Bregtdorp
Breklenkamp,3,Breklenkamp
Bremen,3,Bremen
Brescello,3,Brescello
Brescia,3,Brescia
Breskens,3,Breskens
Bressoux,3,Bressoux
Brestlaan,3,Brestlaan
Bretagne,3,Bretagne
Breudijk,3,Breudijk
Breugel,3,Breugel
Breukelen,3,Breukelen
Breukeleveen,3,Breukeleveen
Breust,3,Breust
Bridgetown,3,Bridgetown
Brielen,3,Brielen
Brielle,3,Brielle
Brigdamme,3,Brigdamme
Brighton,3,Brighton
BRIGHTON,3,BRIGHTON
Brijdorpe,3,Brijdorpe
Brillerij,3,Brillerij
Briltil,3,Briltil
Brink,3,Brink
Brinkheurne,3,Brinkheurne
Brinkhoek,3,Brinkhoek
Britse Lei,3,Britse Lei
Britse Maagdeneilanden,3,Britse Maagdeneilanden
Brits Guyana,3,Brits Guyana
Britsum,3,Britsum
Britswerd,3,Britswerd
Brixton,3,Brixton
Brno,3,Brno
Broechem,3,Broechem
Broek,3,Broek
Broekerhaven,3,Broekerhaven
Broekhem,3,Broekhem
Broekheurne,3,Broekheurne
Broekhin,3,Broekhin
Broekhoek,3,Broekhoek
Broekhoven,3,Broekhoven
Broekhuizen,3,Broekhuizen
Broekhuizenvorst,3,Broekhuizenvorst
Broek in Waterland,3,Broek in Waterland
Broekkant,3,Broekkant
Broekland,3,Broekland
Broekom,3,Broekom
Broek op Langedijk,3,Broek op Langedijk
Broeksittard,3,Broeksittard
Broeksterwoude,3,Broeksterwoude
Broekveld,3,Broekveld
Broekzijde,3,Broekzijde
Brogniezstraat,3,Brogniezstraat
Brommelen,3,Brommelen
Bronbeek,3,Bronbeek
Bronkhorst,3,Bronkhorst
Bronneger,3,Bronneger
Bronnegerveen,3,Bronnegerveen
Bronsveen,3,Bronsveen
Brouckhof-Zuid,3,Brouckhof-Zuid
Brouwersdam,3,Brouwersdam
Brouwersgracht,3,Brouwersgracht
Brouwershaven,3,Brouwershaven
Brouwhuis,3,Brouwhuis
Brucargo,3,Brucargo
Bruchem,3,Bruchem
Brucht,3,Brucht
Bruchterveld,3,Bruchterveld
Brugelette,3,Brugelette
Brugge,3,Brugge
Bruggenhoek,3,Bruggenhoek
Bruggerhuize,3,Bruggerhuize
Brugmannziekenhuis,3,Brugmannziekenhuis
Brugse Poort,3,Brugse Poort
Bruinehaar,3,Bruinehaar
Bruinisse,3,Bruinisse
Bruisterbosch,3,Bruisterbosch
Brûly,3,Brûly
Brûly-de-Pesche,3,Brûly-de-Pesche
Brumhold,3,Brumhold
Brummen,3,Brummen
Brunehaut,3,Brunehaut
Brunei,3,Brunei
Brunei Darussalam,3,Brunei Darussalam
Brunssum,3,Brunssum
Brunsting,3,Brunsting
Bruntinge,3,Bruntinge
Brussegem,3,Brussegem
Brussel,3,Brussel
Brussel-Haren,3,Brussel-Haren
Brussel-Noord,3,Brussel-Noord
Brusselse Ring,3,Brusselse Ring
Brussels Gewest,3,Brussels Gewest
Brussel-stad,3,Brussel-stad
Brussel-Zuid,3,Brussel-Zuid
Brustem,3,Brustem
Bruuk,3,Bruuk
Bruxelles,3,Bruxelles
Bruyelle,3,Bruyelle
Brye,3,Brye
BSCA,3,BSCA
Buchara,3,Buchara
Buchten,3,Buchten
Budel,3,Budel
Budel Dorplein,3,Budel Dorplein
Budel-Dorplein,3,Budel-Dorplein
Budel Schoot,3,Budel Schoot
Budel-Schoot,3,Budel-Schoot
Budingen,3,Budingen
Buenos Aires,3,Buenos Aires
Buggenhout,3,Buggenhout
Buggenum,3,Buggenum
Bugojno,3,Bugojno
Buiksloot,3,Buiksloot
Buinen,3,Buinen
Buinerveen,3,Buinerveen
Buissenal,3,Buissenal
Buissonville,3,Buissonville
Buitenkaag,3,Buitenkaag
Buitenpost,3,Buitenpost
Buitenveldert,3,Buitenveldert
Buitenveldertbaan,3,Buitenveldertbaan
Buizingen,3,Buizingen
Bujumbura,3,Bujumbura
Buken,3,Buken
Bul,3,Bul
Bulgarije,3,Bulgarije
Bullange,3,Bullange
Büllingen,3,Büllingen
Bulskamp,3,Bulskamp
Bunde,3,Bunde
Bunne,3,Bunne
Bunnik,3,Bunnik
Bunsbeek,3,Bunsbeek
Bunschoten,3,Bunschoten
Bunschoten Spakenburg,3,Bunschoten Spakenburg
Bunschoten-Spakenburg,3,Bunschoten-Spakenburg
Burcht,3,Burcht
Burdinne,3,Burdinne
Bure,3,Bure
Bureij,3,Bureij
Buren,3,Buren
Burgerbrug,3,Burgerbrug
Burgerveen,3,Burgerveen
Burgervlotbrug,3,Burgervlotbrug
Burgh Haamstede,3,Burgh Haamstede
Burgh-Haamstede,3,Burgh-Haamstede
Burghsluis,3,Burghsluis
Burgos,3,Burgos
Burg-Reuland,3,Burg-Reuland
Burgtheater,3,Burgtheater
Burgwerd,3,Burgwerd
Burkina Faso,3,Burkina Faso
Burma,3,Burma
Burst,3,Burst
Burum,3,Burum
Burundi,3,Burundi
Bury,3,Bury
Busan,3,Busan
Buskersbos,3,Buskersbos
Bussereind,3,Bussereind
Bussering,3,Bussering
Bussloo,3,Bussloo
Bussum,3,Bussum
Butgenbach,3,Butgenbach
Bütgenbach,3,Bütgenbach
Buttinge,3,Buttinge
Buurmalsen,3,Buurmalsen
Buurse,3,Buurse
Buvingen,3,Buvingen
Buvrinnes,3,Buvrinnes
Buzenol,3,Buzenol
Buzet,3,Buzet
Cabauw,3,Cabauw
Caberg,3,Caberg
Cabouw,3,Cabouw
Cactus,3,Cactus
Cadier en Keer,3,Cadier en Keer
Cadzand,3,Cadzand
Cadzand-Bad,3,Cadzand-Bad
Café do Brasil,3,Café do Brasil
Cairns,3,Cairns
Cairo,3,Cairo
Caïro,3,Caïro
Calais,3,Calais
Calfven,3,Calfven
Calgary,3,Calgary
California,3,California
Californie,3,Californie
Californië,3,Californië
Callantsoog,3,Callantsoog
Callenelle,3,Callenelle
Calle Ramirez,3,Calle Ramirez
Calonne,3,Calonne
Cambodja,3,Cambodja
Cambridge,3,Cambridge
Cambron-Casteau,3,Cambron-Casteau
Cambron-Saint-Vincent,3,Cambron-Saint-Vincent
Cambuur,3,Cambuur
Camerig,3,Camerig
Cameroen,3,Cameroen
Campbeltown,3,Campbeltown
Camperduin,3,Camperduin
Campina,3,Campina
Campobasso,3,Campobasso
Canada,3,Canada
Canarische Eilanden,3,Canarische Eilanden
Canberra,3,Canberra
Cancun,3,Cancun
Canjuers,3,Canjuers
Cannes,3,Cannes
CAPE CANAVERAL,3,CAPE CANAVERAL
Capelle,3,Capelle
Capelle aan de IJssel,3,Capelle aan de IJssel
Capelle aan den IJssel,3,Capelle aan den IJssel
Capelle a/d Ijssel,3,Capelle a/d Ijssel
Capelle-West,3,Capelle-West
Capitole,3,Capitole
Capitool,3,Capitool
Capri,3,Capri
Caracas,3,Caracas
Caribisch Gebied,3,Caribisch Gebied
Carlsbad,3,Carlsbad
Carlsbourg,3,Carlsbourg
Carnières,3,Carnières
Carnisse,3,Carnisse
Carre,3,Carre
Carson City,3,Carson City
Cartagena,3,Cartagena
Carthago,3,Carthago
Casablanca,3,Casablanca
Casablance,3,Casablance
Casa Galvez,3,Casa Galvez
Casa Gilardi,3,Casa Gilardi
Casino Ricordi,3,Casino Ricordi
Casteau,3,Casteau
Castellane,3,Castellane
Castelr‚,3,Castelr‚
Castelré,3,Castelré
Castenray,3,Castenray
Casteren,3,Casteren
Castert,3,Castert
Castillon,3,Castillon
Castricum,3,Castricum
Castries,3,Castries
Catalonie,3,Catalonie
Catalonië,3,Catalonië
Catania,3,Catania
Catanta,3,Catanta
Catharinakathedraal,3,Catharinakathedraal
Catrijp,3,Catrijp
Catsop,3,Catsop
Cauberg,3,Cauberg
Cayenne,3,Cayenne
Cayman eilanden,3,Cayman eilanden
Cayman Eilanden,3,Cayman Eilanden
CC Spinoy Mechelen,3,CC Spinoy Mechelen
Celles,3,Celles
Centraal Afrika,3,Centraal Afrika
Centraal-Afrika,3,Centraal-Afrika
Centraal-Afrikaanse,3,Centraal-Afrikaanse
Centraalafrikaanse Republiek,3,Centraalafrikaanse Republiek
Centraal Afrikaanse Republiek,3,Centraal Afrikaanse Republiek
Centraal-Afrikaanse Republiek,3,Centraal-Afrikaanse Republiek
Centraal-Amerika,3,Centraal-Amerika
Centraal-Azië,3,Centraal-Azië
Centraal-Europa,3,Centraal-Europa
Centraal Station,3,Centraal Station
Central Park,3,Central Park
Centre Pompidou,3,Centre Pompidou
Cerexhe-Heuseux,3,Cerexhe-Heuseux
Cerfontaine,3,Cerfontaine
Céroux-Mousty,3,Céroux-Mousty
Chaam,3,Chaam
Chaamdijk,3,Chaamdijk
Chaineux,3,Chaineux
Chairière,3,Chairière
Chamonix,3,Chamonix
Champaign,3,Champaign
Champion,3,Champion
Champlon,3,Champlon
Champs-Elysées,3,Champs-Elysées
Changli,3,Changli
Chania,3,Chania
Chanly,3,Chanly
Chantemelle,3,Chantemelle
Chapeau I,3,Chapeau I
Chapelle-à-Oie,3,Chapelle-à-Oie
Chapelle-à-Wattines,3,Chapelle-à-Wattines
Chapelle-lez-Herlaimont,3,Chapelle-lez-Herlaimont
Chapon-Seraing,3,Chapon-Seraing
Charavalle,3,Charavalle
Charkiv,3,Charkiv
Charleroi,3,Charleroi
Charleston,3,Charleston
Charlois,3,Charlois
Charlotte Douglas,3,Charlotte Douglas
Charneux,3,Charneux
Chassepierre,3,Chassepierre
Chastre,3,Chastre
Chastrès,3,Chastrès
Chastre-Villeroux-Blanmont,3,Chastre-Villeroux-Blanmont
Châteauneuf-de-Grasse,3,Châteauneuf-de-Grasse
Châtelet,3,Châtelet
Châtelineau,3,Châtelineau
Châtillon,3,Châtillon
Chaudfontaine,3,Chaudfontaine
Chaumont-Gistoux,3,Chaumont-Gistoux
Chaussée-Notre-Dame-Louvignies,3,Chaussée-Notre-Dame-Louvignies
Ch-de-Gaulle,3,Ch-de-Gaulle
Chênée,3,Chênée
Chennai,3,Chennai
Cherain,3,Cherain
Cheratte,3,Cheratte
Chercq,3,Chercq
Chertal,3,Chertal
Chevetogne,3,Chevetogne
Chevremont,3,Chevremont
Chevron,3,Chevron
Cheyenne,3,Cheyenne
Chi,3,Chi
Chiavenna,3,Chiavenna
Chicago,3,Chicago
Chièvres,3,Chièvres
Chihuahua,3,Chihuahua
Chili,3,Chili
Chimay,3,Chimay
China,3,China
Chiny,3,Chiny
Chisinau,3,Chisinau
Chittagong,3,Chittagong
Chl,3,Chl
Chokier,3,Chokier
Chooz,3,Chooz
Chott El-Djerid,3,Chott El-Djerid
Ciergnon,3,Ciergnon
Cillaarshoek,3,Cillaarshoek
Cincinnati,3,Cincinnati
Ciney,3,Ciney
Ciplet,3,Ciplet
Ciply,3,Ciply
Ciudad Juarez,3,Ciudad Juarez
Clabecq,3,Clabecq
Clarksville,3,Clarksville
Clavier,3,Clavier
Clermont,3,Clermont
Clermont-sous-Huy,3,Clermont-sous-Huy
Clinge,3,Clinge
Cockstraat,3,Cockstraat
Coehoornstraat,3,Coehoornstraat
Coenplein,3,Coenplein
Coevorden,3,Coevorden
Cognelée,3,Cognelée
Col,3,Col
Col d'Allos,3,Col d'Allos
Col d'Aubisque,3,Col d'Aubisque
Col de Joux-Plane,3,Col de Joux-Plane
Col de la Colombière,3,Col de la Colombière
Col de la Madeleine,3,Col de la Madeleine
Col de Marie-Blanque,3,Col de Marie-Blanque
Col de Murs,3,Col de Murs
Col de Notre-Dame-des-Abeilles,3,Col de Notre-Dame-des-Abeilles
Col des Aravis,3,Col des Aravis
Col des Mosses,3,Col des Mosses
Col des Saisies,3,Col des Saisies
Col de Vars,3,Col de Vars
Col d'Izoard,3,Col d'Izoard
Col du Galibier,3,Col du Galibier
Col du Soulor,3,Col du Soulor
Colfontaine,3,Colfontaine
Colijnsplaat,3,Colijnsplaat
Coliseo,3,Coliseo
Collada Villalba,3,Collada Villalba
Collendoorn,3,Collendoorn
Colmont,3,Colmont
Colmschate,3,Colmschate
Colombia,3,Colombia
Colombo,3,Colombo
Colorado,3,Colorado
Columbia,3,Columbia
Columbus,3,Columbus
Comblain-au-Pont,3,Comblain-au-Pont
Comblain-Fairon,3,Comblain-Fairon
Comblain-la-Tour,3,Comblain-la-Tour
Comines,3,Comines
Comines-Warneton,3,Comines-Warneton
Comoren,3,Comoren
Conakry,3,Conakry
Concertgebouw,3,Concertgebouw
Concord,3,Concord
Congo,3,Congo
Congresgebouw,3,Congresgebouw
Connecticut,3,Connecticut
Conneux,3,Conneux
Conrad-hotel,3,Conrad-hotel
Contantinopel,3,Contantinopel
Contemporary Art Museum,3,Contemporary Art Museum
Cookeilanden,3,Cookeilanden
Coolsingel,3,Coolsingel
Copacabana,3,Copacabana
Corbais,3,Corbais
Corbion,3,Corbion
Corcubion,3,Corcubion
Cordes,3,Cordes
Cordoba,3,Cordoba
Corenne,3,Corenne
Corfu,3,Corfu
Corle,3,Corle
Cornesse,3,Cornesse
Cornimont,3,Cornimont
Cornjum,3,Cornjum
Cornwerd,3,Cornwerd
Corpus den Hoorn,3,Corpus den Hoorn
Corroy-le-Château,3,Corroy-le-Château
Corroy-le-Grand,3,Corroy-le-Grand
Corswarem,3,Corswarem
Cortenoever,3,Cortenoever
Cortil-Noirmont,3,Cortil-Noirmont
Cortil-Wodon,3,Cortil-Wodon
Costa Rica,3,Costa Rica
Cotabato,3,Cotabato
Côte de Canjuers,3,Côte de Canjuers
Côte de Javon,3,Côte de Javon
Cothen,3,Cothen
Cotonou,3,Cotonou
Cottessen,3,Cottessen
Couillet,3,Couillet
Couleur Café,3,Couleur Café
Courcelles,3,Courcelles
Courchevel,3,Courchevel
Courrière,3,Courrière
Cour-sur-Heure,3,Cour-sur-Heure
Court-Saint-Etienne,3,Court-Saint-Etienne
Couthuin,3,Couthuin
Coutisse,3,Coutisse
Couture-Saint-Germain,3,Couture-Saint-Germain
Couvin,3,Couvin
Cranendonck,3,Cranendonck
Crapoel,3,Crapoel
Cras-Avernas,3,Cras-Avernas
Craubeek,3,Craubeek
Crehen,3,Crehen
Creil,3,Creil
Crisnée,3,Crisnée
Cro,3,Cro
Croix-lez-Rouveroy,3,Croix-lez-Rouveroy
Crombach,3,Crombach
Cromvoirt,3,Cromvoirt
Crupet,3,Crupet
Cruquius,3,Cruquius
Cuadra San Cristóbal,3,Cuadra San Cristóbal
Cuba,3,Cuba
Cuckmere Valley,3,Cuckmere Valley
Cuesmes,3,Cuesmes
Cugnon,3,Cugnon
Cuijk,3,Cuijk
Cuijk en St. Agatha,3,Cuijk en St. Agatha
Cul-des-Sarts,3,Cul-des-Sarts
Culemborg,3,Culemborg
Curacao,3,Curacao
Curaçao,3,Curaçao
Custinne,3,Custinne
Cuyk,3,Cuyk
Cyp,3,Cyp
Cyprus,3,Cyprus
Daarle,3,Daarle
Daarlerveen,3,Daarlerveen
Dacca,3,Dacca
Dadizele,3,Dadizele
Dagenham,3,Dagenham
Dagestan,3,Dagestan
d'Agnelli,3,d'Agnelli
Dailly,3,Dailly
Dakar,3,Dakar
Daknam,3,Daknam
Dale,3,Dale
Dalem,3,Dalem
Dalen,3,Dalen
Dalerend,3,Dalerend
Dalerpeel,3,Dalerpeel
Dalerveen,3,Dalerveen
Dalfsen,3,Dalfsen
Dalhem,3,Dalhem
Dallas,3,Dallas
Dallingeweer,3,Dallingeweer
Dalmsholte,3,Dalmsholte
Daloa,3,Daloa
Damascus,3,Damascus
Damme,3,Damme
Dampicourt,3,Dampicourt
Dampremy,3,Dampremy
Damprémy,3,Damprémy
Damrak,3,Damrak
Damwoude,3,Damwoude
Daniken,3,Daniken
Danish Design Center,3,Danish Design Center
Dantumadeel,3,Dantumadeel
Dantumawoude,3,Dantumawoude
Dar es Salaam,3,Dar es Salaam
Darion,3,Darion
Darp,3,Darp
Dassemus,3,Dassemus
Datu Piang,3,Datu Piang
Daussois,3,Daussois
Daussoulx,3,Daussoulx
Davao,3,Davao
Dave,3,Dave
Daverdisse,3,Daverdisse
Davidsplassen,3,Davidsplassen
Davos,3,Davos
Dawhah,3,Dawhah
DBR,3,DBR
DDR,3,DDR
Dearsum,3,Dearsum
De Bagatelle,3,De Bagatelle
De Beer,3,De Beer
De Berg,3,De Berg
De Bilt,3,De Bilt
DE BILT,3,DE BILT
De Blesse,3,De Blesse
De Blijnse,3,De Blijnse
De Boom Die Alles Zag,3,De Boom Die Alles Zag
De Born,3,De Born
Debrecen,3,Debrecen
De Bult,3,De Bult
De Cloese,3,De Cloese
De Cocksdorp,3,De Cocksdorp
Dedemsvaart,3,Dedemsvaart
De Dender,3,De Dender
Dedgum,3,Dedgum
De Eemten,3,De Eemten
Deelen,3,Deelen
Deerlijk,3,Deerlijk
Deersum,3,Deersum
Deest,3,Deest
Deftinge,3,Deftinge
De Gelder,3,De Gelder
De Glind,3,De Glind
De Goorn,3,De Goorn
De Groe,3,De Groe
De Groeve,3,De Groeve
De Haar,3,De Haar
De Haere,3,De Haere
De Haukes,3,De Haukes
De Heen,3,De Heen
De Hees,3,De Hees
De Hemel,3,De Hemel
De Heurne,3,De Heurne
De Hoef,3,De Hoef
De Hoek,3,De Hoek
De Hoeve,3,De Hoeve
De Hon,3,De Hon
De Hooge Wegen,3,De Hooge Wegen
De Horck,3,De Horck
De Horst,3,De Horst
De Houw,3,De Houw
De Huet,3,De Huet
De Hutten,3,De Hutten
Deil,3,Deil
